v1,v2,,,
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,,,
ham,Dont kick coco when he's down,,,
ham,Ok,,,
ham,Yeah just open chat and click friend lists. Then make the list. Easy as pie,,,
ham,Haiyoh... Maybe your hamster was jealous of million,,,
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",,,
ham,Ok. Very good. Its all about making that money.,,,
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",,,
ham,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",,,
ham,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",,,
ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",,,
ham,Are u coming to the funeral home,,,
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,,,
ham,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",,,
ham,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",,,
ham,"Hi Chikku, send some nice msgs",,,
ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",,,
ham,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,,,
ham,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,,,
ham,There bold 2  &lt;#&gt; . Is that yours,,,
ham,K.then any other special?,,,
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",,,
spam,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",,,
ham,Not able to do anything.,,,
ham,Ok... I din get ur msg...,,,
ham,I have to take exam with in march 3,,,
ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,,,
ham,"Sorry, I'll call later",,,
ham,I absolutely LOVE South Park! I only recently started watching the office.,,,
ham,Mm umma ask vava also to come tell him can play later together,,,
ham,Man this bus is so so so slow. I think you're gonna get there before me,,,
ham,Then we gotta do it after that,,,
ham,I dont thnk its a wrong calling between us,,,
ham,Do you hide anythiing or keeping distance from me,,,
ham,ÌÏ neva tell me how i noe... I'm not at home in da aft wat... ,,,
ham,Pls i wont belive god.not only jesus.,,,
ham,Men like shorter ladies. Gaze up into his eyes.,,,
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,,,
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,,,
ham,"Doing nothing, then u not having dinner w us?",,,
ham,Ok. I only ask abt e movie. U wan ktv oso?,,,
ham,Why you Dint come with us.,,,
spam,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",,,
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",,,
ham,K. I will sent it again,,,
ham,Except theres a chick with huge boobs.,,,
ham,Tomarrow final hearing on my laptop case so i cant.,,,
ham,I am great! How are you?,,,
ham,Die... Now i have e toot fringe again...,,,
ham,But i'll b going 2 sch on mon. My sis need 2 take smth.,,,
spam,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,,,
ham,"How about clothes, jewelry, and trips?",,,
spam,You have 1 new voicemail. Please call 08719181503,,,
spam,URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,,,
ham,"Sure, I'll see if I can come by in a bit",,,
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,,,
ham,No message..no responce..what happend?,,,
ham,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",,,
ham,You stayin out of trouble stranger!!saw Dave the other day heåÕs sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,,,
spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",,,
ham,Hi kindly give us back our documents which we submitted for loan from STAPATI,,,
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,,,
ham,Will do. Have a good day,,,
spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,,,
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",,,
ham,Just hopeing that wasnÛ÷t too pissed up to remember and has gone off to his sisters or something!,,,
ham,HELLO PEACH! MY CAKE TASTS LUSH!,,,
ham,Sir send to group mail check it.,,,
ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu",,,
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,,,
ham,My birthday is on feb  &lt;#&gt;  da. .,,,
ham,I am waiting machan. Call me once you free.,,,
ham,Does not operate after  &lt;#&gt;  or what,,,
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",,,
ham,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ",,,
ham,Well done and ! luv ya all ,,,
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,,,
ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers",,,
ham,Ok. I.ll do you right later.,,,
ham,"Oh fine, I'll be by tonight",,,
ham,Hi Petey!noiåÕm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,,,
ham,I will vote for wherever my heart guides me,,,
ham,This single single answers are we fighting? Plus i said am broke and you didnt reply,,,
ham,No she didnt. I will search online and let you know.,,,
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,,,
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",,,
ham,Lol ok. I'll snatch her purse too.,,,
ham,S...i will take mokka players only:),,,
ham,What makes you most happy?,,,
ham,"Yep, by the pretty sculpture",,,
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",,,
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",,,
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,,,
ham,Lol yeah at this point I guess not,,,
ham,I am in your office na.,,,
ham,O we cant see if we can join denis and mina? Or does denis want alone time,,,
ham,So that takes away some money worries,,,
ham,Aiya we discuss later lar... Pick Ì_ up at 4 is it?,,,
ham,Ok lar... Joking wif u oni...,,,
ham,"alright, I'll make sure the car is back tonight",,,
ham,Haf u found him? I feel so stupid da v cam was working.,,,
ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",,,
spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,,,
ham,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,,,
ham,Msg me when rajini comes.,,,
ham,Its normally hot mail. Com you see!,,,
ham,K and you're sure I don't have to have consent forms to do it :V,,,
ham,"Sorry, I'll call later",,,
ham,Just seeing your missed call my dear brother. Do have a gr8 day.,,,
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social,,,
ham,I had askd u a question some hours before. Its answer,,,
ham,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",,,
ham,Alright took the morphine. Back in yo.,,,
ham,"Fuuuuck I need to stop sleepin, sup",,,
ham,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,,,
ham,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",,,
ham,Ya but it cant display internal subs so i gotta extract them,,,
ham,Prabha..i'm soryda..realy..frm heart i'm sory,,,
ham,"Aight no rush, I'll ask jay",,,
ham,Ok...,,,
ham,U GOIN OUT 2NITE?,,,
ham,"Yun ah.the ubi one say if Ì_ wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.Ì¬n",,,
ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",,,
ham,Mm feeling sleepy. today itself i shall get that dear,,,
ham,You are not bothering me but you have to trust my answers. Pls.,,,
ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,,,
ham,K:)k:)good:)study well.,,,
ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,,,
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",,,
ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),,,
ham,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",,,
ham,Did either of you have any idea's? Do you know of anyplaces doing something?,,,
ham,Tell me pa. How is pain de.,,,
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,,,
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,,,
ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,,,
ham," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ",,,
ham,I see the letter B on my car,,,
spam,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,,,
ham,Ya it came a while ago,,,
ham,Can you do a mag meeting this avo at some point?,,,
ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",,,
ham,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""",,,
spam,2/2 146tf150p,,,
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",,,
ham,Did he just say somebody is named tampa,,,
spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+,,,
ham,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,,,
ham,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free,,,
ham,Tell them u have a headache and just want to use 1 hour of sick time.,,,
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,,,
ham,Two fundamentals of cool life: \Walk," like you are the KING\""...! OR \""Walk like you Dont care","whoever is the KING\""!... Gud nyt""",
ham,Hey what happen de. Are you alright.,,,
ham,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",,,
